"version","version_season","season_name","season","full_name","castaway_id","castaway","age","city","state","personality_type","episode","day","order","result","jury_status","original_tribe"
"US","US38","Survivor: Edge of Extinction",38,"Gavin Whitson","US0570","Gavin",23,"Erwin","Tennessee","ISFJ",14,39,19,"Runner-up",NA,"Kama"
"US","US38","Survivor: Edge of Extinction",38,"Julie Rosenberg","US0569","Julie",46,"New York City","New York","ENFP",14,39,18,"2nd runner-up",NA,"Kama"
"US","US38","Survivor: Edge of Extinction",38,"Rick Devens","US0560","Rick",33,"Macon","Georgia","ENTP",13,38,17,"Eliminated","13th jury member","Manu"
"US","US38","Survivor: Edge of Extinction",38,"Lauren O'Connell","US0568","Lauren",21,"Waco","Texas","ESFP",13,37,16,"16th voted out","12th jury member","Manu"
"US","US38","Survivor: Edge of Extinction",38,"Victoria Baamonde","US0567","Victoria",23,"Bronx","New York","INTP",13,36,15,"15th voted out","11th jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Aurora McCreary","US0566","Aurora",32,"Orlando","Florida","ISTP",12,34,14,"14th voted out","10th jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Ron Clark","US0565","Ron",45,"Atlanta","Georgia",NA,11,31,13,"13th voted out","9th jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Dan DaSilva","US0564","Wardog",38,"Los Angeles","California","ENTP",10,29,12,"12th voted out","8th jury member","Manu"
"US","US38","Survivor: Edge of Extinction",38,"Kelley Wentworth","US0429","Kelley",32,"Seattle","Washington","ENTP",9,27,11,"11th voted out","7th jury member","Manu"
"US","US38","Survivor: Edge of Extinction",38,"David Wright","US0495","David",44,"Sherman Oaks","California","INFP",9,25,10,"10th voted out","6th jury member","Manu"
"US","US38","Survivor: Edge of Extinction",38,"Julia Carter","US0563","Julia",25,"Bethesda","Maryland","ESFJ",8,23,9,"9th voted out","5th jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Eric Hafemann","US0562","Eric",34,"Livermore","California","ESTP",7,22,8,"8th voted out","4th jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Joe Anglim","US0451","Joe",29,"Ogden","Utah","ISFP",6,19,7,"7th voted out","3rd jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Wendy Diaz","US0561","Wendy",25,"Bell","California","ENFP",5,16,6,"6th voted out",NA,"Manu"
"US","US38","Survivor: Edge of Extinction",38,"Aubry Bracco","US0477","Aubry",32,"Los Angeles","California","INFJ",5,13,5,"5th voted out","2nd jury member","Kama"
"US","US38","Survivor: Edge of Extinction",38,"Rick Devens","US0560","Rick",33,"Macon","Georgia","ENTP",4,11,4,"4th voted out",NA,"Manu"
"US","US38","Survivor: Edge of Extinction",38,"Chris Underwood","US0559","Chris",25,"Greenville","South Carolina","ENTP",3,8,3,"3rd voted out",NA,"Manu"
"US","US38","Survivor: Edge of Extinction",38,"Keith Sowell","US0558","Keith",19,"Durham","North Carolina","INFP",2,6,2,"2nd voted out",NA,"Manu"
"US","US38","Survivor: Edge of Extinction",38,"Reem Daly","US0557","Reem",46,"Ashburn","Virginia","ESTP",1,3,1,"1st voted out","1st jury member","Manu"
"US","US39","Survivor: Island of the Idols",39,"Tommy Sheehan","US0590","Tommy",26,"Long Beach","New York","ENFJ",14,39,20,"Sole Survivor",NA,"Vokai"
"US","US39","Survivor: Island of the Idols",39,"Dean Kowalski","US0589","Dean",28,"New York City","New York","ISTP",14,39,19,"Runner-up",NA,"Lairo"
"US","US39","Survivor: Island of the Idols",39,"Noura Salman","US0588","Noura",36,"North Potomac","Maryland","ENFP",14,39,18,"2nd runner-up",NA,"Vokai"
"US","US39","Survivor: Island of the Idols",39,"Lauren Beck","US0587","Lauren",28,"Glendale","California","ENFP",13,38,17,"Eliminated","10th jury member","Vokai"
"US","US39","Survivor: Island of the Idols",39,"Janet Carbin","US0586","Janet",59,"Palm Bay","Florida","ENFJ",13,37,16,"15th voted out","9th jury member","Vokai"
"US","US39","Survivor: Island of the Idols",39,"Dan Spilo","US0585","Dan",48,"Los Angeles","California","ENTJ",13,36,15,"Ejected",NA,"Vokai"
"US","US39","Survivor: Island of the Idols",39,"Elaine Stott","US0584","Elaine",41,"Rockholds","Kentucky","ENFP",12,35,14,"14th voted out","8th jury member","Lairo"
"US","US39","Survivor: Island of the Idols",39,"Karishma Patel","US0583","Karishma",37,"Houston","Texas","INFP",11,32,13,"13th voted out","7th jury member","Lairo"
"US","US39","Survivor: Island of the Idols",39,"Elizabeth Beisel","US0582","Elizabeth",26,"Saunderstown","Rhode Island","ENFJ",10,30,12,"12th voted out","6th jury member","Lairo"
"US","US39","Survivor: Island of the Idols",39,"Missy Byrd","US0581","Missy",24,"Tacoma","Washington","INTJ",9,27,11,"11th voted out","5th jury member","Lairo"
"US","US39","Survivor: Island of the Idols",39,"Aaron Meredith","US0580","Aaron",36,"Warwick","Rhode Island","ESTJ",9,27,10,"10th voted out","4th jury member","Lairo"
"US","US39","Survivor: Island of the Idols",39,"Jamal Shipman","US0579","Jamal",33,"Providence","Rhode Island","ENFJ",8,24,9,"9th voted out","3rd jury member","Vokai"
"US","US39","Survivor: Island of the Idols",39,"Kellee Kim","US0578","Kellee",29,"Philadelphia","Pennsylvania","INTP",8,22,8,"8th voted out","2nd jury member","Vokai"
"US","US39","Survivor: Island of the Idols",39,"Jack Nichting","US0577","Jack",23,"Harrisonburg","Virginia","ENFP",7,19,7,"7th voted out","1st jury member","Vokai"
"US","US39","Survivor: Island of the Idols",39,"Jason Linden","US0576","Jason",32,"New York City","New York","ENTP",6,16,6,"6th voted out",NA,"Vokai"
"US","US39","Survivor: Island of the Idols",39,"Tom Laidlaw","US0575","Tom",60,"Greenwich","Connecticut","ESFJ",5,14,5,"5th voted out",NA,"Lairo"
"US","US39","Survivor: Island of the Idols",39,"Chelsea Walker","US0574","Chelsea",27,"Los Angeles","California","ENTP",4,11,4,"4th voted out",NA,"Lairo"
"US","US39","Survivor: Island of the Idols",39,"Vince Moua","US0573","Vince",27,"Palo Alto","California","ENFP",3,8,3,"3rd voted out",NA,"Lairo"
"US","US39","Survivor: Island of the Idols",39,"Molly Byman","US0572","Molly",27,"Durham","North Carolina","INTJ",2,6,2,"2nd voted out",NA,"Vokai"
"US","US39","Survivor: Island of the Idols",39,"Ronnie Bardah","US0571","Ronnie",36,"Henderson","Nevada","ISTP",1,3,1,"1st voted out",NA,"Lairo"
"US","US40","Survivor: Winners at War",40,"Tony Vlachos","US0424","Tony",45,"Allendale","New Jersey","ESTP",15,39,22,"Sole Survivor",NA,"Dakal"
"US","US40","Survivor: Winners at War",40,"Natalie Anderson","US0442","Natalie",33,"Edgewater","New Jersey","ESTP",15,39,21,"Runner-up",NA,"Sele"
"US","US40","Survivor: Winners at War",40,"Michele Fitzgerald","US0478","Michele",29,"Hoboken","New Jersey","ESFP",15,39,20,"2nd runner-up",NA,"Sele"
"US","US40","Survivor: Winners at War",40,"Sarah Lacina","US0414","Sarah",34,"Cedar Rapids","Iowa","ENTJ",14,38,19,"Eliminated","16th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Ben Driebergen","US0516","Ben",36,"Boise","Idaho","ESFP",14,37,18,"18th voted out","15th jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Denise Stapley","US0386","Denise",48,"Marion","Iowa","INFJ",14,36,17,"17th voted out","14th jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Nick Wilson","US0556","Nick",28,"Williamsburg","Kentucky","ENTP",13,34,16,"16th voted out","13th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Jeremy Collins","US0433","Jeremy",41,"Foxboro","Massachusetts","ESTJ",13,31,15,"15th voted out","12th jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Kim Spradlin-Wolfe","US0371","Kim",36,"San Antonio","Texas","INFJ",12,29,14,"14th voted out","11th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Sophie Clarke","US0353","Sophie",29,"Santa Monica","California","INTJ",11,28,13,"13th voted out","10th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Tyson Apostol","US0274","Tyson",39,"Mesa","Arizona","ESTP",10,25,12,"12th voted out","9th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Adam Klein","US0498","Adam",28,"Los Angeles","California","ENTP",9,23,11,"11th voted out","8th jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Wendell Holland","US0536","Wendell",35,"Philadelphia","Pennsylvania","INFJ",8,21,10,"10th voted out","7th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Yul Kwon","US0202","Yul",44,"Los Altos","California","INTJ",7,18,9,"9th voted out","6th jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Sandra Diaz-Twine","US0112","Sandra",44,"Riverview","Florida","ESTP",6,16,8,"8th voted out",NA,"Dakal"
"US","US40","Survivor: Winners at War",40,"Parvati Shallow","US0197","Parvati",36,"Los Angeles","California","ENFJ",6,16,7,"7th voted out","5th jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Rob Mariano","US0055","Boston Rob",43,"Pensacola","Florida","ESTJ",5,14,6,"6th voted out","4th jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Tyson Apostol","US0274","Tyson",39,"Mesa","Arizona","ESTP",4,11,5,"5th voted out",NA,"Dakal"
"US","US40","Survivor: Winners at War",40,"Ethan Zohn","US0048","Ethan",45,"Hillsborough","New Hampshire","ISFP",3,9,4,"4th voted out","3rd jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Danni Boatwright","US0166","Danni",43,"Shawnee","Kansas","ENFJ",2,6,3,"3rd voted out","2nd jury member","Sele"
"US","US40","Survivor: Winners at War",40,"Amber Mariano","US0027","Amber",40,"Pensacola","Florida","ISFP",1,3,2,"2nd voted out","1st jury member","Dakal"
"US","US40","Survivor: Winners at War",40,"Natalie Anderson","US0442","Natalie",33,"Edgewater","New Jersey","ESTP",1,2,1,"1st voted out",NA,"Sele"
"US","US41","Survivor: 41",41,"Erika Casupanan","US0594","Erika",32,"Toronta","Ontario","ENFP",13,26,18,"Sole Survivor",NA,"Luvu"
"US","US41","Survivor: 41",41,"Deshawn Radden","US0601","Deshawn",26,"Miami","Florida","ENTP",13,26,17,"Runner-up",NA,"Luvu"
"US","US41","Survivor: 41",41,"Xander Hastings","US0597","Xander",20,"Chicago","Illinois","INFJ",13,26,16,"2nd runner-up",NA,"Yase"
"US","US41","Survivor: 41",41,"Heather Aldret","US0593","Heather",52,"Charleston","South Carolina","ISFJ",13,25,15,"15th voted out","8th jury member","Luvu"
"US","US41","Survivor: 41",41,"Ricard Foye","US0596","Ricard",31,"Sedro-Woolley","Washington","ENTJ",13,24,14,"14th voted out","7th jury member","Ua"
"US","US41","Survivor: 41",41,"Danny McCray","US0599","Danny",33,"Frisco","Texas","INFJ",12,23,13,"13th voted out","6th jury member","Luvu"
"US","US41","Survivor: 41",41,"Liana Wallace","US0608","Liana",20,"Washington","D.C.","ESTJ",11,21,12,"12th voted out","5th jury member","Yase"
"US","US41","Survivor: 41",41,"Shantel Smith","US0606","Shan",34,"Washington","D.C.","ENFJ",10,19,11,"11th voted out","4th jury member","Ua"
"US","US41","Survivor: 41",41,"Evvie Jagoda","US0598","Evvie",28,"Arlington","Massachusetts","ENFP",9,17,10,"10th voted out","3rd jury member","Yase"
"US","US41","Survivor: 41",41,"Naseer Muttalif","US0600","Naseer",37,"Morgan Hill","California","ESFJ",9,17,9,"9th voted out","2nd jury member","Luvu"
"US","US41","Survivor: 41",41,"Tiffany Seely","US0604","Tiffany",47,"Plainview","New York","ENTP",8,16,8,"8th voted out","1st jury member","Yase"
"US","US41","Survivor: 41",41,"Sydney Segal","US0605","Sydney",26,"Brooklyn","New York","ESTP",7,14,7,"7th voted out",NA,"Luvu"
"US","US41","Survivor: 41",41,"Genie Chen","US0595","Genie",46,"Portland","Oregon","ISFP",5,11,6,"6th voted out",NA,"Ua"
"US","US41","Survivor: 41",41,"Jairus Robinson","US0603","JD",20,"Oklahoma City","Oklahoma","ESFP",4,9,5,"5th voted out",NA,"Ua"
"US","US41","Survivor: 41",41,"Brad Reese","US0602","Brad",50,"Shawnee","Wyoming","ESFP",3,7,4,"4th voted out",NA,"Ua"
"US","US41","Survivor: 41",41,"David Voce","US0607","Voce",35,"Chicago","Illinois","ENTJ",2,5,3,"3rd voted out",NA,"Yase"
"US","US41","Survivor: 41",41,"Sara Wilson","US0592","Sara",24,"Boston","Massachusetts","INTJ",1,3,2,"2nd voted out",NA,"Ua"
"US","US41","Survivor: 41",41,"Eric Abraham","US0591","Abraham",51,"San Antonio","Texas","ESTJ",1,3,1,"1st voted out",NA,"Yase"
"US","US42","Survivor: 42",42,"Maryanne Oketch","US0619","Maryanne",24,"Ajax","Ontario","ENFP",13,26,18,"Sole Survivor",NA,"Taku"
"US","US42","Survivor: 42",42,"Mike Turner","US0620","Mike",57,"Hoboken","New Jersey","ESFJ",13,26,17,"Runner up",NA,"Vati"
"US","US42","Survivor: 42",42,"Romeo Escobar","US0623","Romeo",37,"Norwalk","California","ISFP",13,26,16,"2nd runner-up",NA,"Ika"
"US","US42","Survivor: 42",42,"Jonathan Young","US0615","Jonathan",28,"Gulf Shores","Alabama","ENFJ",13,25,15,"14th voted out","8th jury member","Taku"
"US","US42","Survivor: 42",42,"Lindsay Dolashewich","US0616","Lindsay",30,"Asbury Park","New Jersey","ESFP",13,24,14,"13th voted out","7th jury member","Taku"
"US","US42","Survivor: 42",42,"Omar Zaheer","US0621","Omar",31,"Whitby","Ontario","ENTP",12,23,13,"12th voted out","6th jury member","Taku"
"US","US42","Survivor: 42",42,"Drea Wheeler","US0611","Drea",34,"Montreal","Quebec","ENTJ",11,21,12,"11th voted out","5th jury member","Ika"
"US","US42","Survivor: 42",42,"Hai Giang","US0612","Hai",29,"New Orleans","Louisiana","INFP",10,19,11,"10th voted out","4th jury member","Vati"
"US","US42","Survivor: 42",42,"Tori Meehan","US0625","Tori",24,"Rogers","Arizona","ENFJ",9,17,10,"9th voted out","3rd jury member","Ika"
"US","US42","Survivor: 42",42,"Rocksroy Bailey","US0622","Rocksroy",43,"Las Vegas","Nevada","ESTJ",9,17,9,"8th voted out","2nd jury member","Ika"
"US","US42","Survivor: 42",42,"Chanelle Howell","US0609","Chanelle",28,"New York City","New York","ENTJ",8,16,8,"7th voted out","1st jury member","Vati"
"US","US42","Survivor: 42",42,"Lydia Meredith","US0617","Lydia",22,"Santa Monica","California","INFP",7,14,7,"6th voted out",NA,"Vati"
"US","US42","Survivor: 42",42,"Daniel Strunk","US0610","Daniel",30,"New Haven","Connecticut","ENTP",5,11,6,"5th voted out",NA,"Vati"
"US","US42","Survivor: 42",42,"Swati Goel","US0624","Swati",19,"Palo Alto","California","ISTJ",4,9,5,"4th voted out",NA,"Ika"
"US","US42","Survivor: 42",42,"Jenny Kim","US0614","Jenny",43,"Brooklyn","New York","INFJ",3,7,4,"3rd voted out",NA,"Vati"
"US","US42","Survivor: 42",42,"Marya Sherron","US0618","Marya",47,"Noblesville","Indiana","INFP",2,5,3,"2nd voted out",NA,"Taku"
"US","US42","Survivor: 42",42,"Zach Wurthenberger","US0626","Zach",21,"St. Louis","Missouri","INTP",1,3,2,"1st voted out",NA,"Ika"
"US","US42","Survivor: 42",42,"Jackson Fox","US0613","Jackson",47,"Houston","Texas","ISFJ",1,3,1,"Medically evacuated",NA,"Taku"
