"version","version_season","season_name","season","episode","day","tribe_status","tribe","castaway","immunity","vote","vote_event","split_vote","nullified","tie","voted_out","order","vote_order","castaway_id","vote_id","voted_out_id"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Manu","Victoria",NA,"Lauren",NA,NA,FALSE,TRUE,"Wendy",6,1,"US0567","US0568","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Lesu","Lauren",NA,"Wendy",NA,NA,FALSE,TRUE,"Wendy",6,1,"US0568","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Manu","Gavin",NA,"Lauren",NA,NA,FALSE,TRUE,"Wendy",6,1,"US0570","US0568","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Lesu","Kelley",NA,"Wendy",NA,NA,FALSE,FALSE,"Wendy",6,2,"US0429","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Lesu","David",NA,"Wendy",NA,NA,FALSE,FALSE,"Wendy",6,2,"US0495","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Manu","Wendy",NA,NA,NA,NA,FALSE,FALSE,"Wendy",6,2,"US0561",NA,"US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Manu","Eric",NA,"Wendy",NA,NA,FALSE,FALSE,"Wendy",6,2,"US0562","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Lesu","Wardog",NA,"Wendy",NA,NA,FALSE,FALSE,"Wendy",6,2,"US0564","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Manu","Victoria",NA,"Wendy",NA,NA,FALSE,FALSE,"Wendy",6,2,"US0567","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Lesu","Lauren",NA,NA,NA,NA,FALSE,FALSE,"Wendy",6,2,"US0568",NA,"US0561"
"US","US38","Survivor: Edge of Extinction",38,5,16,"Swapped","Manu","Gavin",NA,"Wendy",NA,NA,FALSE,FALSE,"Wendy",6,2,"US0570","US0561","US0561"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Kelley",NA,"David",NA,"David, Rick",FALSE,FALSE,"Joe",7,1,"US0429","US0495","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Joe",NA,"Rick",NA,"David, Rick",FALSE,FALSE,"Joe",7,1,"US0451","US0560","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","David",NA,"Kelley",NA,NA,FALSE,FALSE,"Joe",7,1,"US0495","US0429","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Rick",NA,"Kelley",NA,NA,FALSE,FALSE,"Joe",7,1,"US0560","US0429","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Eric",NA,"Joe",NA,NA,FALSE,FALSE,"Joe",7,1,"US0562","US0451","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Julia",NA,"Joe",NA,NA,FALSE,FALSE,"Joe",7,1,"US0563","US0451","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Wardog",NA,"David",NA,"David, Rick",FALSE,FALSE,"Joe",7,1,"US0564","US0495","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Ron",NA,"Joe",NA,NA,FALSE,FALSE,"Joe",7,1,"US0565","US0451","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Aurora",NA,"Rick",NA,"David, Rick",FALSE,FALSE,"Joe",7,1,"US0566","US0560","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Victoria",NA,"Joe",NA,NA,FALSE,FALSE,"Joe",7,1,"US0567","US0451","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Lauren",NA,"David",NA,"David, Rick",FALSE,FALSE,"Joe",7,1,"US0568","US0495","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Julie","Individual","Joe",NA,NA,FALSE,FALSE,"Joe",7,1,"US0569","US0451","US0451"
"US","US38","Survivor: Edge of Extinction",38,6,19,"Merged","Vata","Gavin",NA,"Joe",NA,NA,FALSE,FALSE,"Joe",7,1,"US0570","US0451","US0451"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Kelley",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0429","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","David",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0495","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Rick",NA,"Lauren",NA,NA,FALSE,FALSE,"Eric",8,1,"US0560","US0568","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Eric",NA,"Kelley",NA,NA,FALSE,FALSE,"Eric",8,1,"US0562","US0429","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Julia",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0563","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Wardog",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0564","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Ron",NA,"Kelley",NA,NA,FALSE,FALSE,"Eric",8,1,"US0565","US0429","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Aurora","Individual","Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0566","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Victoria",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0567","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Lauren",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0568","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Julie",NA,"Lauren",NA,NA,FALSE,FALSE,"Eric",8,1,"US0569","US0568","US0562"
"US","US38","Survivor: Edge of Extinction",38,7,22,"Merged","Vata","Gavin",NA,"Eric",NA,NA,FALSE,FALSE,"Eric",8,1,"US0570","US0562","US0562"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Kelley",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0429","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","David","Hidden","Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0495","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Rick",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0560","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Julia",NA,"Kelley",NA,NA,FALSE,FALSE,"Julia",9,1,"US0563","US0429","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Wardog",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0564","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Ron",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0565","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Aurora",NA,"David",NA,NA,TRUE,FALSE,"Julia",9,1,"US0566","US0495","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Victoria",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0567","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Lauren",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0568","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Julie",NA,"Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0569","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,8,23,"Merged","Vata","Gavin","Individual","Julia",NA,NA,FALSE,FALSE,"Julia",9,1,"US0570","US0563","US0563"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Kelley",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0429","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","David",NA,"Wardog",NA,NA,FALSE,FALSE,"David",10,1,"US0495","US0564","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Rick",NA,"Wardog",NA,NA,FALSE,FALSE,"David",10,1,"US0560","US0564","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Wardog",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0564","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Ron",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0565","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Aurora","Individual","David",NA,NA,FALSE,FALSE,"David",10,1,"US0566","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Victoria",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0567","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Lauren",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0568","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Julie",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0569","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,25,"Merged","Vata","Gavin",NA,"David",NA,NA,FALSE,FALSE,"David",10,1,"US0570","US0495","US0495"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Kelley",NA,"Aurora",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0429","US0566","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Rick","Individual","Kelley",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0560","US0429","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Wardog",NA,"Kelley",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0564","US0429","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Ron",NA,"Kelley",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0565","US0429","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Aurora",NA,"Kelley",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0566","US0429","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Victoria",NA,"Kelley",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0567","US0429","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Lauren",NA,"Aurora",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0568","US0566","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Julie",NA,"Aurora",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0569","US0566","US0429"
"US","US38","Survivor: Edge of Extinction",38,9,27,"Merged","Vata","Gavin",NA,"Aurora",NA,NA,FALSE,FALSE,"Kelley",11,1,"US0570","US0566","US0429"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Rick","Individual","Aurora",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0560","US0566","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Wardog",NA,"Aurora",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0564","US0566","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Ron",NA,"Wardog",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0565","US0564","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Aurora",NA,"Wardog",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0566","US0564","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Victoria",NA,"Wardog",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0567","US0564","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Lauren",NA,"Wardog",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0568","US0564","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Julie",NA,"Wardog",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0569","US0564","US0564"
"US","US38","Survivor: Edge of Extinction",38,10,29,"Merged","Vata","Gavin",NA,"Wardog",NA,NA,FALSE,FALSE,"Wardog",12,1,"US0570","US0564","US0564"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Rick","Hidden","Aurora",NA,NA,FALSE,FALSE,"Ron",13,1,"US0560","US0566","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Ron",NA,"Rick",NA,NA,TRUE,FALSE,"Ron",13,1,"US0565","US0560","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Aurora",NA,"Rick",NA,"Rick, Ron",TRUE,FALSE,"Ron",13,1,"US0566","US0560","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Victoria",NA,"Rick",NA,"Rick, Ron",TRUE,FALSE,"Ron",13,1,"US0567","US0560","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Lauren",NA,"Ron",NA,"Rick, Ron",FALSE,FALSE,"Ron",13,1,"US0568","US0565","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Julie",NA,"Rick",NA,"Rick, Ron",TRUE,FALSE,"Ron",13,1,"US0569","US0560","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Gavin","Individual","Ron",NA,"Rick, Ron",FALSE,FALSE,"Ron",13,1,"US0570","US0565","US0565"
"US","US38","Survivor: Edge of Extinction",38,11,31,"Merged","Vata","Gavin","Individual","Ron","Extra vote","Rick, Ron",FALSE,FALSE,"Ron",13,1,"US0570","US0565","US0565"
"US","US38","Survivor: Edge of Extinction",38,12,34,"Merged","Vata","Rick","Individual","Aurora",NA,NA,FALSE,FALSE,"Aurora",14,1,"US0560","US0566","US0566"
"US","US38","Survivor: Edge of Extinction",38,12,34,"Merged","Vata","Aurora",NA,"Julie",NA,NA,FALSE,FALSE,"Aurora",14,1,"US0566","US0569","US0566"
"US","US38","Survivor: Edge of Extinction",38,12,34,"Merged","Vata","Victoria",NA,"Aurora",NA,NA,FALSE,FALSE,"Aurora",14,1,"US0567","US0566","US0566"
"US","US38","Survivor: Edge of Extinction",38,12,34,"Merged","Vata","Lauren",NA,"Aurora",NA,NA,FALSE,FALSE,"Aurora",14,1,"US0568","US0566","US0566"
"US","US38","Survivor: Edge of Extinction",38,12,34,"Merged","Vata","Julie",NA,"Aurora",NA,NA,FALSE,FALSE,"Aurora",14,1,"US0569","US0566","US0566"
"US","US38","Survivor: Edge of Extinction",38,12,34,"Merged","Vata","Gavin",NA,"Aurora",NA,NA,FALSE,FALSE,"Aurora",14,1,"US0570","US0566","US0566"
"US","US38","Survivor: Edge of Extinction",38,13,36,"Merged","Vata","Chris","Hidden","Victoria",NA,NA,FALSE,FALSE,"Victoria",15,1,"US0559","US0567","US0567"
"US","US38","Survivor: Edge of Extinction",38,13,36,"Merged","Vata","Rick","Hidden","Victoria",NA,NA,FALSE,FALSE,"Victoria",15,1,"US0560","US0567","US0567"
"US","US38","Survivor: Edge of Extinction",38,13,36,"Merged","Vata","Victoria",NA,"Chris",NA,NA,TRUE,FALSE,"Victoria",15,1,"US0567","US0559","US0567"
"US","US38","Survivor: Edge of Extinction",38,13,36,"Merged","Vata","Lauren",NA,"Rick",NA,NA,TRUE,FALSE,"Victoria",15,1,"US0568","US0560","US0567"
"US","US38","Survivor: Edge of Extinction",38,13,36,"Merged","Vata","Julie","Individual","Rick",NA,NA,TRUE,FALSE,"Victoria",15,1,"US0569","US0560","US0567"
"US","US38","Survivor: Edge of Extinction",38,13,36,"Merged","Vata","Gavin","Hidden","Rick",NA,NA,TRUE,FALSE,"Victoria",15,1,"US0570","US0560","US0567"
"US","US38","Survivor: Edge of Extinction",38,13,37,"Merged","Vata","Chris","Hidden","Lauren",NA,NA,FALSE,FALSE,"Lauren",16,1,"US0559","US0568","US0568"
"US","US38","Survivor: Edge of Extinction",38,13,37,"Merged","Vata","Rick","Individual","Lauren",NA,NA,FALSE,FALSE,"Lauren",16,1,"US0560","US0568","US0568"
"US","US38","Survivor: Edge of Extinction",38,13,37,"Merged","Vata","Lauren",NA,"Chris",NA,NA,TRUE,FALSE,"Lauren",16,1,"US0568","US0559","US0568"
"US","US38","Survivor: Edge of Extinction",38,13,37,"Merged","Vata","Julie",NA,"Chris",NA,NA,TRUE,FALSE,"Lauren",16,1,"US0569","US0559","US0568"
"US","US38","Survivor: Edge of Extinction",38,13,37,"Merged","Vata","Gavin",NA,"Chris",NA,NA,TRUE,FALSE,"Lauren",16,1,"US0570","US0559","US0568"
"US","US38","Survivor: Edge of Extinction",38,13,38,"Merged","Vata","Chris","Individual",NA,"Won (Fire challenge)",NA,FALSE,FALSE,"Rick",17,1,"US0559",NA,"US0560"
"US","US38","Survivor: Edge of Extinction",38,13,38,"Merged","Vata","Rick",NA,NA,"Lost (Fire challenge)",NA,FALSE,FALSE,"Rick",17,1,"US0560",NA,"US0560"
"US","US38","Survivor: Edge of Extinction",38,13,38,"Merged","Vata","Julie",NA,NA,"Immune",NA,FALSE,FALSE,"Rick",17,1,"US0569",NA,"US0560"
"US","US38","Survivor: Edge of Extinction",38,13,38,"Merged","Vata","Gavin",NA,NA,"Saved",NA,FALSE,FALSE,"Rick",17,1,"US0570",NA,"US0560"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Ronnie",NA,"Vince",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0571","US0573","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Vince",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0573","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Chelsea",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0574","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Tom",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0575","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Aaron",NA,"Vince",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0580","US0573","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Missy",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0581","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Elizabeth",NA,NA,NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0582",NA,"US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Karishma",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0583","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Elaine",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0584","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,1,3,"Original","Lairo","Dean",NA,"Ronnie",NA,NA,FALSE,FALSE,"Ronnie",1,1,"US0589","US0571","US0571"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Molly",NA,"Noura",NA,NA,FALSE,FALSE,"Molly",2,1,"US0572","US0588","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Jason",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0576","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Jack",NA,"Jason",NA,NA,FALSE,FALSE,"Molly",2,1,"US0577","US0576","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Kellee",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0578","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Jamal",NA,"Jason",NA,NA,FALSE,FALSE,"Molly",2,1,"US0579","US0576","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Dan",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0585","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Janet",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0586","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Lauren",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0587","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Noura",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0588","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,2,6,"Original","Vokai","Tommy",NA,"Molly",NA,NA,FALSE,FALSE,"Molly",2,1,"US0590","US0572","US0572"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Vince",NA,"Tom",NA,NA,FALSE,FALSE,"Vince",3,1,"US0573","US0575","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Chelsea",NA,"Vince",NA,NA,FALSE,FALSE,"Vince",3,1,"US0574","US0573","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Tom",NA,"Karishma",NA,NA,FALSE,FALSE,"Vince",3,1,"US0575","US0583","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Aaron",NA,"Karishma",NA,NA,FALSE,FALSE,"Vince",3,1,"US0580","US0583","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Missy",NA,"Vince",NA,NA,FALSE,FALSE,"Vince",3,1,"US0581","US0573","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Elizabeth",NA,"Vince",NA,NA,FALSE,FALSE,"Vince",3,1,"US0582","US0573","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Karishma",NA,"Vince",NA,NA,FALSE,FALSE,"Vince",3,1,"US0583","US0573","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Elaine",NA,"Vince",NA,NA,FALSE,FALSE,"Vince",3,1,"US0584","US0573","US0573"
"US","US39","Survivor: Island of the Idols",39,3,8,"Original","Lairo","Dean",NA,"Karishma",NA,NA,FALSE,FALSE,"Vince",3,1,"US0589","US0583","US0573"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Chelsea",NA,"Karishma",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0574","US0583","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Tom",NA,"Chelsea",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0575","US0574","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Aaron",NA,"Chelsea",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0580","US0574","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Missy",NA,"Chelsea",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0581","US0574","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Elizabeth",NA,"Chelsea",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0582","US0574","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Karishma",NA,"Chelsea",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0583","US0574","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Elaine",NA,"Chelsea",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0584","US0574","US0574"
"US","US39","Survivor: Island of the Idols",39,4,11,"Original","Lairo","Dean",NA,"Karishma",NA,NA,FALSE,FALSE,"Chelsea",4,1,"US0589","US0583","US0574"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Tom",NA,"Karishma",NA,NA,FALSE,FALSE,"Tom",5,1,"US0575","US0583","US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Jack",NA,"Tom",NA,NA,FALSE,FALSE,"Tom",5,1,"US0577","US0575","US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Kellee",NA,"Tom",NA,NA,FALSE,FALSE,"Tom",5,1,"US0578","US0575","US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Jamal",NA,"Tom",NA,NA,FALSE,FALSE,"Tom",5,1,"US0579","US0575","US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Karishma",NA,"Tom",NA,NA,FALSE,FALSE,"Tom",5,1,"US0583","US0575","US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Janet",NA,"Tom",NA,NA,FALSE,FALSE,"Tom",5,1,"US0586","US0575","US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Noura",NA,NA,NA,NA,FALSE,FALSE,"Tom",5,1,"US0588",NA,"US0575"
"US","US39","Survivor: Island of the Idols",39,5,14,"Swapped","Lairo","Dean",NA,"Karishma",NA,NA,FALSE,FALSE,"Tom",5,1,"US0589","US0583","US0575"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Jason",NA,NA,NA,NA,FALSE,FALSE,"Jason",6,1,"US0576",NA,"US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Aaron",NA,"Jason",NA,NA,FALSE,FALSE,"Jason",6,1,"US0580","US0576","US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Missy",NA,"Jason",NA,NA,FALSE,FALSE,"Jason",6,1,"US0581","US0576","US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Elizabeth",NA,"Jason",NA,NA,FALSE,FALSE,"Jason",6,1,"US0582","US0576","US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Elaine",NA,"Jason",NA,NA,FALSE,FALSE,"Jason",6,1,"US0584","US0576","US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Dan",NA,"Elaine",NA,NA,FALSE,FALSE,"Jason",6,1,"US0585","US0584","US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Lauren",NA,"Elaine",NA,NA,FALSE,FALSE,"Jason",6,1,"US0587","US0584","US0576"
"US","US39","Survivor: Island of the Idols",39,6,16,"Swapped","Vokai","Tommy",NA,"Elaine",NA,NA,FALSE,FALSE,"Jason",6,1,"US0590","US0584","US0576"
"US","US39","Survivor: Island of the Idols",39,7,19,"Swapped","Lairo","Jack",NA,"Dean",NA,NA,TRUE,FALSE,"Jack",7,1,"US0577","US0589","US0577"
"US","US39","Survivor: Island of the Idols",39,7,19,"Swapped","Lairo","Kellee",NA,"Dean",NA,NA,TRUE,FALSE,"Jack",7,1,"US0578","US0589","US0577"
