"version","version_season","season_name","season","episode","day","castaway_id","castaway","tribe","tribe_status"
"US","US34","Survivor: Game Changers",34,12,38,"US0414","Sarah","Maku Maku","Merged"
"US","US34","Survivor: Game Changers",34,13,39,"US0364","Troyzan","Maku Maku","Merged"
"US","US34","Survivor: Game Changers",34,13,39,"US0401","Brad","Maku Maku","Merged"
"US","US34","Survivor: Game Changers",34,13,39,"US0414","Sarah","Maku Maku","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0499","Katrina","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0502","Alan","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0508","JP","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0511","Ashley","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0515","Chrissy","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0516","Ben","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0503","Roark","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0505","Jessica","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0506","Desi","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0507","Cole","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0509","Joe","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0512","Mike","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0500","Simone","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0501","Patrick","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0504","Ali","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0510","Lauren","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0513","Devon","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,3,"US0514","Ryan","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0502","Alan","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0508","JP","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0511","Ashley","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0515","Chrissy","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0516","Ben","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0503","Roark","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0505","Jessica","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0506","Desi","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0507","Cole","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0509","Joe","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0512","Mike","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0500","Simone","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0501","Patrick","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0504","Ali","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0510","Lauren","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0513","Devon","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,6,"US0514","Ryan","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0502","Alan","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0508","JP","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0511","Ashley","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0515","Chrissy","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0516","Ben","Levu","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0503","Roark","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0505","Jessica","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0506","Desi","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0507","Cole","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0509","Joe","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0512","Mike","Soko","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0501","Patrick","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0504","Ali","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0510","Lauren","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0513","Devon","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,8,"US0514","Ryan","Yawa","Original"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0502","Alan","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0506","Desi","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0509","Joe","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0511","Ashley","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0513","Devon","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0503","Roark","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0504","Ali","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0508","JP","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0514","Ryan","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0515","Chrissy","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0505","Jessica","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0507","Cole","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0510","Lauren","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0512","Mike","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,11,"US0516","Ben","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0506","Desi","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0509","Joe","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0511","Ashley","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0513","Devon","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0503","Roark","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0504","Ali","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0508","JP","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0514","Ryan","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0515","Chrissy","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0505","Jessica","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0507","Cole","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0510","Lauren","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0512","Mike","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,14,"US0516","Ben","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0506","Desi","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0509","Joe","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0511","Ashley","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0513","Devon","Levu","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0504","Ali","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0508","JP","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0514","Ryan","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0515","Chrissy","Soko","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0505","Jessica","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0507","Cole","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0510","Lauren","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0512","Mike","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,16,"US0516","Ben","Yawa","Swapped"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0505","Jessica","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0506","Desi","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0507","Cole","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0508","JP","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0509","Joe","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0510","Lauren","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,19,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0506","Desi","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0507","Cole","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0508","JP","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0509","Joe","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0510","Lauren","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,21,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0507","Cole","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0508","JP","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0509","Joe","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0510","Lauren","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,24,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0508","JP","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0509","Joe","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0510","Lauren","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,27,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0509","Joe","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0510","Lauren","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,30,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0510","Lauren","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,33,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,36,"US0511","Ashley","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,36,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,36,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,36,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,36,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,36,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,37,"US0512","Mike","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,37,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,37,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,37,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,37,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,38,"US0513","Devon","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,38,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,38,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,38,"US0516","Ben","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,14,39,"US0514","Ryan","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,14,39,"US0515","Chrissy","Solewa","Merged"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,14,39,"US0516","Ben","Solewa","Merged"
"US","US36","Survivor: Ghost Island",36,1,3,"US0517","Gonzalez","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0518","Jacob","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0520","Brendan","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0521","Stephanie","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0522","James","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0525","Libby","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0527","Jenna","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0528","Michael","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0532","Donathan","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0534","Laurel","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0519","Morgan","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0523","Bradley","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0524","Chris","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0526","Desiree","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0529","Chelsea","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0530","Kellyn","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0531","Sebastian","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0533","Angela","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0535","Domenick","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,3,"US0536","Wendell","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0518","Jacob","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0520","Brendan","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0521","Stephanie","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0522","James","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0525","Libby","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0527","Jenna","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0528","Michael","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0532","Donathan","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0534","Laurel","Malolo","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0519","Morgan","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0523","Bradley","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0524","Chris","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0526","Desiree","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0529","Chelsea","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0530","Kellyn","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0531","Sebastian","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0533","Angela","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0535","Domenick","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,1,6,"US0536","Wendell","Naviti","Original"
"US","US36","Survivor: Ghost Island",36,2,9,"US0520","Brendan","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0521","Stephanie","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0523","Bradley","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0526","Desiree","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0527","Jenna","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0528","Michael","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0529","Chelsea","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0530","Kellyn","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0531","Sebastian","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0519","Morgan","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0522","James","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0524","Chris","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0525","Libby","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0532","Donathan","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0533","Angela","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0534","Laurel","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0535","Domenick","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,2,9,"US0536","Wendell","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0520","Brendan","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0521","Stephanie","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0523","Bradley","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0526","Desiree","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0527","Jenna","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0528","Michael","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0529","Chelsea","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0530","Kellyn","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0531","Sebastian","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0522","James","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0524","Chris","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0525","Libby","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0532","Donathan","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0533","Angela","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0534","Laurel","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0535","Domenick","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,3,12,"US0536","Wendell","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0521","Stephanie","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0523","Bradley","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0526","Desiree","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0527","Jenna","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0528","Michael","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0529","Chelsea","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0530","Kellyn","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0531","Sebastian","Malolo","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0522","James","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0524","Chris","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0525","Libby","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0532","Donathan","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0533","Angela","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0534","Laurel","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0535","Domenick","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,4,14,"US0536","Wendell","Naviti","Swapped"
"US","US36","Survivor: Ghost Island",36,5,17,"US0522","James","Malolo","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0526","Desiree","Malolo","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0528","Michael","Malolo","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0530","Kellyn","Malolo","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0533","Angela","Malolo","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0523","Bradley","Naviti","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0525","Libby","Naviti","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0529","Chelsea","Naviti","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0532","Donathan","Naviti","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0535","Domenick","Naviti","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0524","Chris","Yanuya","Swapped_2"
"US","US36","Survivor: Ghost Island",36,5,17,"US0527","Jenna","Yanuya","Swapped_2"
