"version","version_season","season_name","season","episode","castaway","castaway_id","confessional_count"
"US","US34","Survivor: Game Changers",34,3,"Michaela","US0485",0
"US","US34","Survivor: Game Changers",34,3,"Ozzy","US0201",1
"US","US34","Survivor: Game Changers",34,3,"Sandra","US0112",2
"US","US34","Survivor: Game Changers",34,3,"Sarah","US0414",0
"US","US34","Survivor: Game Changers",34,3,"Sierra","US0456",1
"US","US34","Survivor: Game Changers",34,3,"Tai","US0476",2
"US","US34","Survivor: Game Changers",34,3,"Troyzan","US0364",0
"US","US34","Survivor: Game Changers",34,3,"Zeke","US0490",0
"US","US34","Survivor: Game Changers",34,4,"Andrea","US0333",0
"US","US34","Survivor: Game Changers",34,4,"Aubry","US0477",1
"US","US34","Survivor: Game Changers",34,4,"Brad","US0401",1
"US","US34","Survivor: Game Changers",34,4,"Cirie","US0179",0
"US","US34","Survivor: Game Changers",34,4,"Debbie","US0470",5
"US","US34","Survivor: Game Changers",34,4,"Hali","US0450",1
"US","US34","Survivor: Game Changers",34,4,"J.T.","US0281",8
"US","US34","Survivor: Game Changers",34,4,"Jeff","US0023",2
"US","US34","Survivor: Game Changers",34,4,"Michaela","US0485",3
"US","US34","Survivor: Game Changers",34,4,"Ozzy","US0201",0
"US","US34","Survivor: Game Changers",34,4,"Sandra","US0112",3
"US","US34","Survivor: Game Changers",34,4,"Sarah","US0414",2
"US","US34","Survivor: Game Changers",34,4,"Sierra","US0456",0
"US","US34","Survivor: Game Changers",34,4,"Tai","US0476",4
"US","US34","Survivor: Game Changers",34,4,"Troyzan","US0364",1
"US","US34","Survivor: Game Changers",34,4,"Zeke","US0490",0
"US","US34","Survivor: Game Changers",34,5,"Andrea","US0333",1
"US","US34","Survivor: Game Changers",34,5,"Aubry","US0477",2
"US","US34","Survivor: Game Changers",34,5,"Brad","US0401",2
"US","US34","Survivor: Game Changers",34,5,"Cirie","US0179",0
"US","US34","Survivor: Game Changers",34,5,"Debbie","US0470",7
"US","US34","Survivor: Game Changers",34,5,"Hali","US0450",0
"US","US34","Survivor: Game Changers",34,5,"Jeff","US0023",4
"US","US34","Survivor: Game Changers",34,5,"Michaela","US0485",0
"US","US34","Survivor: Game Changers",34,5,"Ozzy","US0201",1
"US","US34","Survivor: Game Changers",34,5,"Sandra","US0112",5
"US","US34","Survivor: Game Changers",34,5,"Sarah","US0414",1
"US","US34","Survivor: Game Changers",34,5,"Sierra","US0456",0
"US","US34","Survivor: Game Changers",34,5,"Tai","US0476",6
"US","US34","Survivor: Game Changers",34,5,"Troyzan","US0364",2
"US","US34","Survivor: Game Changers",34,5,"Zeke","US0490",5
"US","US34","Survivor: Game Changers",34,6,"Andrea","US0333",0
"US","US34","Survivor: Game Changers",34,6,"Aubry","US0477",2
"US","US34","Survivor: Game Changers",34,6,"Brad","US0401",2
"US","US34","Survivor: Game Changers",34,6,"Cirie","US0179",1
"US","US34","Survivor: Game Changers",34,6,"Debbie","US0470",2
"US","US34","Survivor: Game Changers",34,6,"Hali","US0450",0
"US","US34","Survivor: Game Changers",34,6,"Jeff","US0023",7
"US","US34","Survivor: Game Changers",34,6,"Michaela","US0485",0
"US","US34","Survivor: Game Changers",34,6,"Ozzy","US0201",1
"US","US34","Survivor: Game Changers",34,6,"Sarah","US0414",3
"US","US34","Survivor: Game Changers",34,6,"Sierra","US0456",1
"US","US34","Survivor: Game Changers",34,6,"Tai","US0476",2
"US","US34","Survivor: Game Changers",34,6,"Troyzan","US0364",0
"US","US34","Survivor: Game Changers",34,6,"Zeke","US0490",1
"US","US34","Survivor: Game Changers",34,7,"Andrea","US0333",4
"US","US34","Survivor: Game Changers",34,7,"Aubry","US0477",2
"US","US34","Survivor: Game Changers",34,7,"Brad","US0401",4
"US","US34","Survivor: Game Changers",34,7,"Cirie","US0179",13
"US","US34","Survivor: Game Changers",34,7,"Debbie","US0470",5
"US","US34","Survivor: Game Changers",34,7,"Hali","US0450",3
"US","US34","Survivor: Game Changers",34,7,"Michaela","US0485",5
"US","US34","Survivor: Game Changers",34,7,"Ozzy","US0201",2
"US","US34","Survivor: Game Changers",34,7,"Sarah","US0414",3
"US","US34","Survivor: Game Changers",34,7,"Sierra","US0456",8
"US","US34","Survivor: Game Changers",34,7,"Tai","US0476",2
"US","US34","Survivor: Game Changers",34,7,"Troyzan","US0364",0
"US","US34","Survivor: Game Changers",34,7,"Zeke","US0490",10
"US","US34","Survivor: Game Changers",34,8,"Andrea","US0333",2
"US","US34","Survivor: Game Changers",34,8,"Aubry","US0477",1
"US","US34","Survivor: Game Changers",34,8,"Brad","US0401",2
"US","US34","Survivor: Game Changers",34,8,"Cirie","US0179",3
"US","US34","Survivor: Game Changers",34,8,"Debbie","US0470",5
"US","US34","Survivor: Game Changers",34,8,"Michaela","US0485",0
"US","US34","Survivor: Game Changers",34,8,"Sarah","US0414",11
"US","US34","Survivor: Game Changers",34,8,"Sierra","US0456",3
"US","US34","Survivor: Game Changers",34,8,"Tai","US0476",0
"US","US34","Survivor: Game Changers",34,8,"Troyzan","US0364",1
"US","US34","Survivor: Game Changers",34,8,"Zeke","US0490",2
"US","US34","Survivor: Game Changers",34,9,"Andrea","US0333",3
"US","US34","Survivor: Game Changers",34,9,"Aubry","US0477",2
"US","US34","Survivor: Game Changers",34,9,"Brad","US0401",3
"US","US34","Survivor: Game Changers",34,9,"Cirie","US0179",2
"US","US34","Survivor: Game Changers",34,9,"Michaela","US0485",1
"US","US34","Survivor: Game Changers",34,9,"Sarah","US0414",7
"US","US34","Survivor: Game Changers",34,9,"Sierra","US0456",3
"US","US34","Survivor: Game Changers",34,9,"Tai","US0476",1
"US","US34","Survivor: Game Changers",34,9,"Troyzan","US0364",0
"US","US34","Survivor: Game Changers",34,9,"Zeke","US0490",3
"US","US34","Survivor: Game Changers",34,10,"Andrea","US0333",2
"US","US34","Survivor: Game Changers",34,10,"Aubry","US0477",0
"US","US34","Survivor: Game Changers",34,10,"Brad","US0401",3
"US","US34","Survivor: Game Changers",34,10,"Cirie","US0179",2
"US","US34","Survivor: Game Changers",34,10,"Michaela","US0485",5
"US","US34","Survivor: Game Changers",34,10,"Sarah","US0414",3
"US","US34","Survivor: Game Changers",34,10,"Sierra","US0456",4
"US","US34","Survivor: Game Changers",34,10,"Tai","US0476",1
"US","US34","Survivor: Game Changers",34,10,"Troyzan","US0364",0
"US","US34","Survivor: Game Changers",34,11,"Andrea","US0333",3
"US","US34","Survivor: Game Changers",34,11,"Aubry","US0477",4
"US","US34","Survivor: Game Changers",34,11,"Brad","US0401",1
"US","US34","Survivor: Game Changers",34,11,"Cirie","US0179",8
"US","US34","Survivor: Game Changers",34,11,"Michaela","US0485",2
"US","US34","Survivor: Game Changers",34,11,"Sarah","US0414",4
"US","US34","Survivor: Game Changers",34,11,"Tai","US0476",2
"US","US34","Survivor: Game Changers",34,11,"Troyzan","US0364",1
"US","US34","Survivor: Game Changers",34,12,"Aubry","US0477",3
"US","US34","Survivor: Game Changers",34,12,"Brad","US0401",7
"US","US34","Survivor: Game Changers",34,12,"Cirie","US0179",3
"US","US34","Survivor: Game Changers",34,12,"Sarah","US0414",9
"US","US34","Survivor: Game Changers",34,12,"Tai","US0476",7
"US","US34","Survivor: Game Changers",34,12,"Troyzan","US0364",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Alan","US0502",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Ali","US0504",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Ashley","US0511",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Ben","US0516",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Chrissy","US0515",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Cole","US0507",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Desi","US0506",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Devon","US0513",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Jessica","US0505",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Joe","US0509",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"JP","US0508",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Katrina","US0499",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Lauren","US0510",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Mike","US0512",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Patrick","US0501",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Roark","US0503",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Ryan","US0514",6
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,1,"Simone","US0500",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Alan","US0502",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Ali","US0504",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Ashley","US0511",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Ben","US0516",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Chrissy","US0515",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Cole","US0507",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Desi","US0506",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Devon","US0513",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Jessica","US0505",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Joe","US0509",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"JP","US0508",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Lauren","US0510",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Mike","US0512",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Patrick","US0501",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Roark","US0503",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Ryan","US0514",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,2,"Simone","US0500",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Alan","US0502",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Ali","US0504",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Ashley","US0511",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Ben","US0516",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Chrissy","US0515",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Cole","US0507",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Desi","US0506",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Devon","US0513",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Jessica","US0505",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Joe","US0509",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"JP","US0508",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Lauren","US0510",6
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Mike","US0512",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Patrick","US0501",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Roark","US0503",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,3,"Ryan","US0514",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Alan","US0502",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Ali","US0504",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Ashley","US0511",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Ben","US0516",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Chrissy","US0515",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Cole","US0507",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Desi","US0506",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Devon","US0513",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Jessica","US0505",7
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Joe","US0509",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"JP","US0508",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Lauren","US0510",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Mike","US0512",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Roark","US0503",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,4,"Ryan","US0514",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Ali","US0504",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Ashley","US0511",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Ben","US0516",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Chrissy","US0515",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Cole","US0507",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Desi","US0506",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Devon","US0513",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Jessica","US0505",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Joe","US0509",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"JP","US0508",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Lauren","US0510",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Mike","US0512",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Roark","US0503",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,5,"Ryan","US0514",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Ali","US0504",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Ashley","US0511",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Ben","US0516",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Chrissy","US0515",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Cole","US0507",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Desi","US0506",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Devon","US0513",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Jessica","US0505",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Joe","US0509",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"JP","US0508",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Lauren","US0510",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Mike","US0512",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,6,"Ryan","US0514",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Ashley","US0511",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Ben","US0516",7
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Chrissy","US0515",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Cole","US0507",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Desi","US0506",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Devon","US0513",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Jessica","US0505",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Joe","US0509",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"JP","US0508",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Lauren","US0510",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Mike","US0512",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,7,"Ryan","US0514",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Ashley","US0511",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Ben","US0516",8
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Chrissy","US0515",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Cole","US0507",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Desi","US0506",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Devon","US0513",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Joe","US0509",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"JP","US0508",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Lauren","US0510",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Mike","US0512",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,8,"Ryan","US0514",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Ashley","US0511",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Ben","US0516",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Chrissy","US0515",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Cole","US0507",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Devon","US0513",1
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Joe","US0509",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"JP","US0508",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Lauren","US0510",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Mike","US0512",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,9,"Ryan","US0514",3
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Ashley","US0511",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Ben","US0516",11
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Chrissy","US0515",6
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Devon","US0513",13
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Joe","US0509",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"JP","US0508",0
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Lauren","US0510",10
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Mike","US0512",7
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,10,"Ryan","US0514",6
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Ashley","US0511",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Ben","US0516",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Chrissy","US0515",5
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Devon","US0513",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Lauren","US0510",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Mike","US0512",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,11,"Ryan","US0514",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,"Ashley","US0511",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,"Ben","US0516",12
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,"Chrissy","US0515",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,"Devon","US0513",4
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,"Mike","US0512",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,12,"Ryan","US0514",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,"Ben","US0516",12
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,"Chrissy","US0515",10
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,"Devon","US0513",7
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,"Mike","US0512",2
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,13,"Ryan","US0514",3
"US","US36","Survivor: Ghost Island",36,1,"Angela","US0533",0
"US","US36","Survivor: Ghost Island",36,1,"Bradley","US0523",0
"US","US36","Survivor: Ghost Island",36,1,"Brendan","US0520",2
"US","US36","Survivor: Ghost Island",36,1,"Chelsea","US0529",0
"US","US36","Survivor: Ghost Island",36,1,"Chris","US0524",2
"US","US36","Survivor: Ghost Island",36,1,"Desiree","US0526",1
"US","US36","Survivor: Ghost Island",36,1,"Domenick","US0535",10
"US","US36","Survivor: Ghost Island",36,1,"Donathan","US0532",6
"US","US36","Survivor: Ghost Island",36,1,"Gonzalez","US0517",2
"US","US36","Survivor: Ghost Island",36,1,"Jacob","US0518",15
"US","US36","Survivor: Ghost Island",36,1,"James","US0522",2
"US","US36","Survivor: Ghost Island",36,1,"Jenna","US0527",2
"US","US36","Survivor: Ghost Island",36,1,"Kellyn","US0530",2
"US","US36","Survivor: Ghost Island",36,1,"Laurel","US0534",1
"US","US36","Survivor: Ghost Island",36,1,"Libby","US0525",0
"US","US36","Survivor: Ghost Island",36,1,"Michael","US0528",4
"US","US36","Survivor: Ghost Island",36,1,"Morgan","US0519",2
"US","US36","Survivor: Ghost Island",36,1,"Sebastian","US0531",1
"US","US36","Survivor: Ghost Island",36,1,"Stephanie","US0521",5
"US","US36","Survivor: Ghost Island",36,1,"Wendell","US0536",2
"US","US36","Survivor: Ghost Island",36,2,"Angela","US0533",4
"US","US36","Survivor: Ghost Island",36,2,"Bradley","US0523",0
"US","US36","Survivor: Ghost Island",36,2,"Brendan","US0520",2
"US","US36","Survivor: Ghost Island",36,2,"Chelsea","US0529",0
"US","US36","Survivor: Ghost Island",36,2,"Chris","US0524",3
"US","US36","Survivor: Ghost Island",36,2,"Desiree","US0526",0
"US","US36","Survivor: Ghost Island",36,2,"Domenick","US0535",3
"US","US36","Survivor: Ghost Island",36,2,"Donathan","US0532",1
"US","US36","Survivor: Ghost Island",36,2,"James","US0522",2
"US","US36","Survivor: Ghost Island",36,2,"Jenna","US0527",1
"US","US36","Survivor: Ghost Island",36,2,"Kellyn","US0530",2
"US","US36","Survivor: Ghost Island",36,2,"Laurel","US0534",0
"US","US36","Survivor: Ghost Island",36,2,"Libby","US0525",4
"US","US36","Survivor: Ghost Island",36,2,"Michael","US0528",1
"US","US36","Survivor: Ghost Island",36,2,"Morgan","US0519",4
"US","US36","Survivor: Ghost Island",36,2,"Sebastian","US0531",1
"US","US36","Survivor: Ghost Island",36,2,"Stephanie","US0521",3
"US","US36","Survivor: Ghost Island",36,2,"Wendell","US0536",1
"US","US36","Survivor: Ghost Island",36,3,"Angela","US0533",1
"US","US36","Survivor: Ghost Island",36,3,"Bradley","US0523",2
"US","US36","Survivor: Ghost Island",36,3,"Brendan","US0520",1
"US","US36","Survivor: Ghost Island",36,3,"Chelsea","US0529",1
"US","US36","Survivor: Ghost Island",36,3,"Chris","US0524",2
"US","US36","Survivor: Ghost Island",36,3,"Desiree","US0526",0
"US","US36","Survivor: Ghost Island",36,3,"Domenick","US0535",4
"US","US36","Survivor: Ghost Island",36,3,"Donathan","US0532",1
"US","US36","Survivor: Ghost Island",36,3,"James","US0522",0
"US","US36","Survivor: Ghost Island",36,3,"Jenna","US0527",0
"US","US36","Survivor: Ghost Island",36,3,"Kellyn","US0530",5
"US","US36","Survivor: Ghost Island",36,3,"Laurel","US0534",1
"US","US36","Survivor: Ghost Island",36,3,"Libby","US0525",0
"US","US36","Survivor: Ghost Island",36,3,"Michael","US0528",2
"US","US36","Survivor: Ghost Island",36,3,"Sebastian","US0531",1
"US","US36","Survivor: Ghost Island",36,3,"Stephanie","US0521",1
"US","US36","Survivor: Ghost Island",36,3,"Wendell","US0536",2
"US","US36","Survivor: Ghost Island",36,4,"Angela","US0533",0
"US","US36","Survivor: Ghost Island",36,4,"Bradley","US0523",3
"US","US36","Survivor: Ghost Island",36,4,"Chelsea","US0529",0
"US","US36","Survivor: Ghost Island",36,4,"Chris","US0524",3
"US","US36","Survivor: Ghost Island",36,4,"Desiree","US0526",1
"US","US36","Survivor: Ghost Island",36,4,"Domenick","US0535",0
"US","US36","Survivor: Ghost Island",36,4,"Donathan","US0532",3
"US","US36","Survivor: Ghost Island",36,4,"James","US0522",1
"US","US36","Survivor: Ghost Island",36,4,"Jenna","US0527",2
"US","US36","Survivor: Ghost Island",36,4,"Kellyn","US0530",1
"US","US36","Survivor: Ghost Island",36,4,"Laurel","US0534",0
"US","US36","Survivor: Ghost Island",36,4,"Libby","US0525",0
"US","US36","Survivor: Ghost Island",36,4,"Michael","US0528",4
"US","US36","Survivor: Ghost Island",36,4,"Sebastian","US0531",1
"US","US36","Survivor: Ghost Island",36,4,"Stephanie","US0521",3
"US","US36","Survivor: Ghost Island",36,4,"Wendell","US0536",0
"US","US36","Survivor: Ghost Island",36,5,"Angela","US0533",2
"US","US36","Survivor: Ghost Island",36,5,"Bradley","US0523",3
"US","US36","Survivor: Ghost Island",36,5,"Chelsea","US0529",1
"US","US36","Survivor: Ghost Island",36,5,"Chris","US0524",2
"US","US36","Survivor: Ghost Island",36,5,"Desiree","US0526",4
"US","US36","Survivor: Ghost Island",36,5,"Domenick","US0535",4
"US","US36","Survivor: Ghost Island",36,5,"Donathan","US0532",0
"US","US36","Survivor: Ghost Island",36,5,"James","US0522",2
"US","US36","Survivor: Ghost Island",36,5,"Jenna","US0527",1
"US","US36","Survivor: Ghost Island",36,5,"Kellyn","US0530",3
"US","US36","Survivor: Ghost Island",36,5,"Laurel","US0534",3
"US","US36","Survivor: Ghost Island",36,5,"Libby","US0525",0
"US","US36","Survivor: Ghost Island",36,5,"Michael","US0528",3
"US","US36","Survivor: Ghost Island",36,5,"Sebastian","US0531",1
"US","US36","Survivor: Ghost Island",36,5,"Wendell","US0536",1
"US","US36","Survivor: Ghost Island",36,6,"Angela","US0533",0
"US","US36","Survivor: Ghost Island",36,6,"Bradley","US0523",4
"US","US36","Survivor: Ghost Island",36,6,"Chelsea","US0529",1
"US","US36","Survivor: Ghost Island",36,6,"Chris","US0524",1
"US","US36","Survivor: Ghost Island",36,6,"Desiree","US0526",2
"US","US36","Survivor: Ghost Island",36,6,"Domenick","US0535",3
"US","US36","Survivor: Ghost Island",36,6,"Donathan","US0532",3
"US","US36","Survivor: Ghost Island",36,6,"Jenna","US0527",0
"US","US36","Survivor: Ghost Island",36,6,"Kellyn","US0530",4
"US","US36","Survivor: Ghost Island",36,6,"Laurel","US0534",0
"US","US36","Survivor: Ghost Island",36,6,"Libby","US0525",2
"US","US36","Survivor: Ghost Island",36,6,"Michael","US0528",5
"US","US36","Survivor: Ghost Island",36,6,"Sebastian","US0531",0
"US","US36","Survivor: Ghost Island",36,6,"Wendell","US0536",4
